30019.066940	-301032	30019.066940	30019.086406	-1681.860545
30117.238359	-299429	30117.238359	30117.245521	-618.759963
30215.426338	-297825	30215.426338	30215.404635	1875.196131
30313.571083	-296221	30313.571083	30313.563749	633.623621
30411.613242	-294618	30411.613242	30411.598138	1305.052630
30509.681088	-293014	30509.681088	30509.694889	-1192.438609
30607.654067	-291411	30607.654067	30607.666915	-1110.037518
30705.661829	-289807	30705.661829	30705.638940	1977.535706
30803.585456	-288204	30803.585456	30803.610966	-2204.085375
30901.556535	-286600	30901.556535	30901.582992	-2285.855384
30999.458444	-284997	30999.458444	30999.430292	2432.323088
31097.425474	-283393	31097.425474	31097.402318	2000.703912
31195.344181	-281790	31195.344181	31195.374343	-2605.987698
31293.352568	-280186	31293.352568	31293.346369	535.545258
31391.341474	-278583	31391.341474	31391.318395	1994.056135
31489.453788	-276979	31489.453788	31489.477509	-2049.503591
31587.585810	-275376	31587.585810	31587.574261	997.882022
31685.886354	-273772	31685.886354	31685.858100	2441.090469
31784.257885	-272169	31784.257885	31784.266666	-758.717468
31882.855210	-270565	31882.855210	31882.862320	-614.323798
31981.585982	-268962	31981.585982	31981.582700	283.564334
32080.608491	-267358	32080.608491	32080.614894	-553.209208
32179.831043	-265755	32179.831043	32179.834177	-270.751051
32279.408531	-264151	32279.408531	32279.427636	-1650.703737
32379.240769	-262548	32379.240769	32379.270547	-2572.830433
32479.468583	-260944	32479.468583	32479.487635	-1646.153529
32579.972604	-259341	32579.972604	32579.954175	1592.289678
32680.870966	-257737	32680.870966	32680.857254	1184.679319
32782.020649	-256134	32782.020649	32782.009785	938.628622
32883.518094	-254530	32883.518094	32883.536493	-1589.618114
32985.265433	-252926	32985.265433	32985.250289	1308.450340
33087.160776	-251323	33087.160776	33087.151174	829.612724
33189.288327	-249719	33189.288327	33189.301510	-1138.982600
33291.484273	-248116	33291.484273	33291.514209	-2586.433037
33393.837342	-246512	33393.837342	33393.851634	-1234.757477
33496.190826	-244909	33496.190826	33496.189058	152.756176
33598.641818	-243305	33598.641818	33598.651209	-811.371068
33701.042234	-241702	33701.042234	33701.050996	-757.098192
33803.497395	-240098	33803.497395	33803.513147	-1360.932310
33905.866683	-238495	33905.866683	33905.850571	1392.027974
34008.261956	-236891	34008.261956	34008.250359	1002.029624
34110.548185	-235288	34110.548185	34110.525421	1966.815533
34212.841921	-233684	34212.841921	34212.862845	-1807.893075
34315.012024	-232081	34315.012024	34315.013182	-100.038856
34417.178242	-230477	34417.178242	34417.163518	1272.193225
34519.212042	-228874	34519.212042	34519.189128	1979.737139
34621.235285	-227270	34621.235285	34621.214739	1775.228329
34723.121146	-225667	34723.121146	34723.115624	477.162645
34824.992862	-224063	34824.992862	34825.016508	-2043.051491
34926.724709	-222460	34926.724709	34926.730305	-483.485089
